posted,date,time,city,state,shape,duration,summary,images,img_link,lat,lng,population
04/22/22,12/03/21,18:41:00,Phoenix,AZ,Rectangle,2 -3 minutes,Took a phone picture out of window while driving on highway,Yes,https://nuforc.org/webreports/reports/167/S167253.html,33.5722,-112.0892,4047095
04/22/22,12/03/21,16:14:00,Las Vegas,NV,Cylinder,15 minutes,Cylinder or tic tac sited,Yes,https://nuforc.org/webreports/reports/167/S167286.html,36.2333,-115.2654,2150373
04/22/22,11/20/21,20:59:00,TACOMA,WA,Light,5mins of 7 to 4 ufos,7 UFOS HOVERING AND CHANGING COLORS FLYING STRAIGHT INTO THE AIR,Yes,https://nuforc.org/webreports/reports/167/S167340.html,47.2431,-122.4531,217332
04/22/22,11/15/21,17:13:00,Liberty,PA,Changing,10 to 20 minutes,Its a series of lights that would always go back to being a triangle.,Yes,https://nuforc.org/webreports/reports/167/S167379.html,40.3243,-79.859,2230
04/22/22,11/15/21,17:13:00,Liberty,PA,Changing,10 to 20 minutes,Its a series of lights that would always go back to being a triangle.,Yes,https://nuforc.org/webreports/reports/167/S167379.html,41.5585,-77.1054,231
04/22/22,11/05/21,17:08:00,Minneapolis,MN,Circle,30 seconds,Round object with flashing lights.,Yes,https://nuforc.org/webreports/reports/167/S167012.html,44.9635,-93.2678,2856952
04/22/22,09/05/21,19:12:00,Morrison,CO,Circle,,Live Photo on camera captured object flying across the screen,Yes,https://nuforc.org/webreports/reports/167/S167560.html,39.6368,-105.2006,398
04/22/22,08/18/21,21:00:00,San Diego,CA,Disk,10-15 minutes,Noticed bright light traveling at impossible speed and started to record,Yes,https://nuforc.org/webreports/reports/167/S167342.html,32.8313,-117.1222,3084174
04/22/22,07/03/21,21:52:00,las vegas,NV,Light,about 3 minutes or so,my co workers and I were outside our balcony on a break when we saw flying green lights in the sky,Yes,https://nuforc.org/webreports/reports/167/S167046.html,36.2333,-115.2654,2150373
04/22/22,05/29/21,20:22:00,Las Vegas,NV,Circle,,Sighting in Las Vegas,Yes,https://nuforc.org/webreports/reports/167/S167292.html,36.2333,-115.2654,2150373
04/22/22,02/15/21,06:29:00,Baytown,TX,Disk,Millisecond,Found photo of possible UFO on my phone!!,Yes,https://nuforc.org/webreports/reports/167/S167029.html,29.7587,-94.9671,82543
04/22/22,01/02/21,18:38:00,Tucson,AZ,Oval,Jan 2021 till march 2022,"aircraft show up at sundown and hover over us till sunup every night since jan,2021 through now! still going on sometimes as many as 20",Yes,https://nuforc.org/webreports/reports/167/S167177.html,32.1541,-110.8787,875284
04/22/22,10/08/20,14:30:00,NORMAN,OK,Rectangle,8 sec.,A rectangular object that was circled by an orb.,Yes,https://nuforc.org/webreports/reports/167/S167378.html,35.2335,-97.3471,125745
04/22/22,03/23/18,19:56:00,Coto De Caza,CA,Circle,10 + minutes,Saw 3 glowing spheres over the crest of a hill.,Yes,https://nuforc.org/webreports/reports/167/S167285.html,33.5959,-117.586,15873
04/22/22,04/12/17,03:40:00,Rowland Heights,CA,Circle,More than 30 minutes,Red circular object circling the moon at a fast speed,Yes,https://nuforc.org/webreports/reports/167/S167021.html,33.9716,-117.8912,48765
04/22/22,03/23/16,19:38:00,Lecanto,FL,Cigar,1 min,Craft moving at the speed of aircraft. NO Sound.,Yes,https://nuforc.org/webreports/reports/167/S167559.html,28.8359,-82.488,7416
04/22/22,10/07/14,22:00:00,Frankfort,IL,Other,,Bright light near my home.,Yes,https://nuforc.org/webreports/reports/167/S167427.html,41.4892,-87.8363,20040
03/04/22,03/03/22,08:01:00,Phoenix,AZ,Egg,,No sound weird looking though it was helicopter,Yes,https://nuforc.org/webreports/reports/166/S166944.html,33.5722,-112.0892,4047095
03/04/22,03/02/22,18:18:00,lexington,NE,Cylinder,2 minutes,While waiting for a locksmith I observed an object in the sky above town. I took photographs of the object,Yes,https://nuforc.org/webreports/reports/166/S166947.html,40.7779,-99.7461,10325
03/04/22,02/28/22,19:05:00,Georgetown,DE,Oval,3 minutes,White orb like object seen hovering over a field that changed its lighting from all white to 3 large diamond shaped colored lights,Yes,https://nuforc.org/webreports/reports/166/S166939.html,38.6894,-75.3872,7079
03/04/22,02/28/22,05:28:00,Palm Beach Gardens,FL,Unknown,,"Before going for a run Sat. morning, I snapped two photos of the moon and later noticed the images. ((NUFORC Note: Lens flare. PD))",Yes,https://nuforc.org/webreports/reports/166/S166934.html,26.8466,-80.1679,58482
03/04/22,02/27/22,01:53:00,Durango,CO,Light,4 seconds,The light craft zoomed out from up behind my car and went in front of me above and kept going with a light trail behind it.,Yes,https://nuforc.org/webreports/reports/166/S166895.html,37.2659,-107.8781,18953
03/04/22,02/26/22,06:30:00,Columbus,GA,Sphere,Continuous,Bright light hovering continuously. ((NUFORC Note: Object in video looks to us to be Venus. PD)),Yes,https://nuforc.org/webreports/reports/166/S166906.html,32.51,-84.8771,262061
03/04/22,02/26/22,03:00:00,CLIFTON,NJ,Light,5 minutes,If you make the light object larger in the picture I took you can see the weird grey object behind it causing this light.,Yes,https://nuforc.org/webreports/reports/166/S166812.html,40.863,-74.1575,89460
03/04/22,02/25/22,00:16:00,Laytonville,CA,Chevron,Hour and still viewing,Numerous craft multicolor flashing coming,Yes,https://nuforc.org/webreports/reports/166/S166886.html,39.6715,-123.4945,770
03/04/22,02/24/22,19:31:00,Hondo,TX,Other,4 minutes,Objects in the sky with multiple activity going on no sound no noise no flasing we only saw a bright blue light with naked eye. Ithers,Yes,https://nuforc.org/webreports/reports/166/S166899.html,29.3531,-99.1616,8332
03/04/22,02/24/22,17:28:00,Boston,MA,Changing,About 5 minutes,I don't know what I saw. ((NUFORC Note: Looks to us possibl to be a contrail behind a high-altitude aircraf. PD)),Yes,https://nuforc.org/webreports/reports/166/S166894.html,42.3188,-71.0852,4208580
03/04/22,02/24/22,06:05:00,QUEEN CREEK,AZ,Orb,1 min 29 seconds,I caught something i can't find anyone to explain what it is,Yes,https://nuforc.org/webreports/reports/166/S166897.html,33.2454,-111.6173,57728
03/04/22,02/23/22,19:35:00,Ely,MN,Rectangle,5 minutes maybe?,"Bright green object moving upward. ((NUFORC Note: Possibly a lens flare, caused by a bright light in field of view of camera?? PD))",Yes,https://nuforc.org/webreports/reports/166/S166865.html,47.9054,-91.8517,3280
03/04/22,02/22/22,14:30:00,Tucson,AZ,Formation,10 minutes,I witnessed a huge V formation with 5 lights silently hovering.,Yes,https://nuforc.org/webreports/reports/166/S166859.html,32.1541,-110.8787,875284
03/04/22,02/22/22,13:53:00,Las Vegas,NV,Circle,Seconds,Looking through pictures,Yes,https://nuforc.org/webreports/reports/166/S166887.html,36.2333,-115.2654,2150373
03/04/22,02/19/22,16:56:00,Salt Lake City,UT,Unknown,5 minutes,"saw three lights moving quickly northbound in sky, joined soon by a 4th and 5th light",Yes,https://nuforc.org/webreports/reports/166/S166817.html,40.7776,-111.9311,1135344
03/04/22,02/19/22,01:00:00,Stillwater,MN,Disk,3 hours,Disk like shape object sucking energy off the state prison with flickering bright glowing lights taking energy off prison power,Yes,https://nuforc.org/webreports/reports/166/S166843.html,45.0573,-92.8313,19243
03/04/22,02/18/22,22:32:00,Wichita,KS,Formation,Just noticed,I was taking photo of moon . I just discovered the streaks in the photo afterwards,Yes,https://nuforc.org/webreports/reports/166/S166814.html,37.6895,-97.3443,491916
03/04/22,02/18/22,21:30:00,Rio Rancho,NM,Changing,10 minutes,"Sent to Linda Moulton Howe, she can't ID",Yes,https://nuforc.org/webreports/reports/166/S166816.html,35.2873,-106.6982,102403
03/04/22,02/18/22,21:30:00,Athens,GA,Sphere,Several hours per night,I encounter craft daily and can record them daily. I have nearly 20 gb of videos and nowhere can find the like.,Yes,https://nuforc.org/webreports/reports/166/S166856.html,33.9508,-83.3689,142277
03/04/22,02/18/22,20:50:00,Rio Rancho,NM,Changing,15-20,"Started out with two lights then separated out into multiple lights. Video has been cleaned by pro, results remarkable.",Yes,https://nuforc.org/webreports/reports/166/S166866.html,35.2873,-106.6982,102403
03/04/22,02/18/22,06:45:00,Silsbee,TX,Disk,20-30 minutes,It was so bright. It was daylight but it was long and skinny. I was on my way to work. I know someone else that seen the same thing 800,Yes,https://nuforc.org/webreports/reports/166/S166835.html,30.3456,-94.1764,6822
03/04/22,02/15/22,23:20:00,Gila Bend,AZ,Fireball,15 Minutes,"One ""Fireball"" bright light, which ascended and descended rapidly +/- 100-200 Feet.",Yes,https://nuforc.org/webreports/reports/166/S166851.html,32.9662,-112.7154,1743
03/04/22,02/15/22,18:33:00,Smicksburg,PA,Triangle,About 2 minutes,Seen lights low & slow in sky with almost no sound fly over us,Yes,https://nuforc.org/webreports/reports/166/S166782.html,40.8702,-79.1711,68
03/04/22,02/15/22,06:22:00,pikesville,MD,Changing,15 minutes,One craft with 2 different shapes! I have pictures!!,Yes,https://nuforc.org/webreports/reports/166/S166699.html,39.3893,-76.702,33549
03/04/22,02/15/22,04:55:00,Fort Wayne,IN,Cross,8 minutes,I have 99 pictures of the sighting and one video. 100 images of evidence.,Yes,https://nuforc.org/webreports/reports/166/S166943.html,41.0888,-85.1436,330305
03/04/22,02/14/22,22:57:00,Naples,FL,Chevron,,Taking a picture of the moon and the blue object appeared in the photograph. ((NUFOC Note: Possibly a lens flare?? PD)),Yes,https://nuforc.org/webreports/reports/166/S166696.html,26.1504,-81.7936,19187
03/04/22,02/13/22,06:51:00,Sioux Falls,SD,Other,45 seconds,"Large tail with multicolored light at head, big and was visible for a duration",Yes,https://nuforc.org/webreports/reports/166/S166672.html,43.5396,-96.7311,189258
03/04/22,02/12/22,23:49:00,Las Vegas,NV,Light,,Coming out if T-Mobile arena after a concert and took a random picture of New York casino,Yes,https://nuforc.org/webreports/reports/166/S166692.html,36.2333,-115.2654,2150373
03/04/22,02/12/22,10:00:00,Allentown,PA,Changing,Still there i have pics,I have pics of things in the sky. I got them from my weather channel,Yes,https://nuforc.org/webreports/reports/166/S166713.html,40.5961,-75.4756,714136
03/04/22,02/11/22,22:00:00,Orangeburg,NY,Orb,4 hours of video,Video of orbs going in directions could not see with naked eye,Yes,https://nuforc.org/webreports/reports/166/S166688.html,41.0488,-73.9408,4606
03/04/22,02/11/22,15:16:00,Folsom,CA,Sphere,2-3seconds,Filming a T-38 in flight and saw a UFO in the video,Yes,https://nuforc.org/webreports/reports/166/S166690.html,38.6668,-121.1422,79201
03/04/22,02/11/22,04:30:00,North Port,FL,Sphere,Was outside for half hour,Possible UFO,Yes,https://nuforc.org/webreports/reports/166/S166687.html,27.0576,-82.1977,221616
03/04/22,02/10/22,11:48:00,League City,TX,Disk,Found in pic,In a cloud above my home,Yes,https://nuforc.org/webreports/reports/166/S166657.html,29.4874,-95.1087,111847
03/04/22,02/09/22,22:38:00,Brownsboro,TX,Other,,"Visited back yard once, Showed up in every picture, as I was photographing the moon.",Yes,https://nuforc.org/webreports/reports/166/S166645.html,32.2984,-95.6131,1568
03/04/22,02/09/22,06:00:00,Brooksville,FL,Changing,30 minutes,"This interactive object was bright sphere shape with an aura that could change speeds, stop, hover, expand, retract, and shoot light.",Yes,https://nuforc.org/webreports/reports/166/S166961.html,28.5404,-82.3903,8735
03/04/22,02/09/22,05:45:00,Shelby,NC,Light,For about an hour,I worked 3rd shift when I came home it was there,Yes,https://nuforc.org/webreports/reports/166/S166714.html,35.2904,-81.5451,21564
03/04/22,02/09/22,05:07:00,Reading,PA,Circle,Until 7 AM,It blinks randomly and the blink stops sometimes and it goes back to the left and right trying to hide in trees sometimes,Yes,https://nuforc.org/webreports/reports/166/S166634.html,40.34,-75.9267,299068
03/04/22,02/08/22,21:00:00,Pawleys Island,SC,Cylinder,less than 5 minutes,"2 Orange UFOs, one with horizontal lights and light beams",Yes,https://nuforc.org/webreports/reports/166/S166629.html,33.4269,-79.1246,87
03/04/22,02/08/22,17:35:00,Highlands Ranch,CO,Cylinder,2-3 minutes,Black jet stream behind falling object. ((NUFORC Note: Contrail ?? PD)),Yes,https://nuforc.org/webreports/reports/166/S166623.html,39.5419,-104.9708,103238
03/04/22,02/08/22,15:45:00,Bowling Green,KY,Cigar,45 Minutes,Two white tic tac or cigar shaped objects floating motionless in the sky for almost an hour.,Yes,https://nuforc.org/webreports/reports/166/S166662.html,36.9716,-86.4378,98537
03/04/22,02/08/22,04:00:00,New Albany,IN,Light,2 hours,"Bright light hovered above city for 2+ hours. Thought it may be a planet, but clouds moved behind it and it looked much closer.",Yes,https://nuforc.org/webreports/reports/166/S166967.html,38.309,-85.8234,37350
03/04/22,02/07/22,11:00:00,Lagrange,KY,Changing,5 minutes,"Daytime, close up sighting of UFO",Yes,https://nuforc.org/webreports/reports/166/S166970.html,38.3987,-85.375,9901
03/04/22,02/06/22,23:24:00,Austin,TX,Oval,Took 1 photo,"I was trying to take a pic of an unusual Moon shape that I had never seen.The Moon wd not show up in my phone camera lens, just Lights.",Yes,https://nuforc.org/webreports/reports/166/S166616.html,30.3005,-97.7522,1659251
03/04/22,02/06/22,22:57:00,Narberth,PA,Circle,5 minutes,"Hovering, shiny circular object",Yes,https://nuforc.org/webreports/reports/166/S166604.html,40.0077,-75.2634,4467
03/04/22,02/06/22,21:00:00,Eugene,OR,Chevron,hours,many blueish W like shapes flashing and slowly moving,Yes,https://nuforc.org/webreports/reports/166/S166589.html,44.0564,-123.1174,273904
03/04/22,02/06/22,00:08:00,Pasadena,CA,Other,2 minutes,"Pulsing yellow light from segmented linked blocks, hovered for a minute, moved a short distance, hovered, then traversed west",Yes,https://nuforc.org/webreports/reports/166/S166618.html,34.1597,-118.139,138771
03/04/22,02/05/22,01:52:00,Trenton,MI,Fireball,Very brief,Rolling bright light in the sky . Fast.,Yes,https://nuforc.org/webreports/reports/166/S166569.html,42.1394,-83.1929,18489
03/04/22,02/05/22,01:30:00,Bloomington,IN,Orb,6 hours,At 1:30 AM to 7:30 AM in the eastern sky witnessed multiple spheres with orbiting red lights moving slow followed by a flash in the sky,Yes,https://nuforc.org/webreports/reports/166/S166599.html,39.1637,-86.5257,106327
03/04/22,02/04/22,11:57:00,Grand Junction,CO,Rectangle,Never saw till now,"We took this pic in San Diego between 2006 and 2012. I found it Jan. 23, 2022",Yes,https://nuforc.org/webreports/reports/166/S166561.html,39.0877,-108.5673,134074
03/04/22,02/04/22,09:18:00,Compton,CA,Circle,,I saw 2 lights come and go than one disappeared. I took a video and was able to see the circle.,Yes,https://nuforc.org/webreports/reports/166/S166648.html,33.893,-118.2274,96083
03/04/22,02/04/22,06:38:00,Gaston,SC,Light,5 minutes,"Large white disc SE at 20-30 degrees, no sound no movement",Yes,https://nuforc.org/webreports/reports/166/S166565.html,33.818,-81.0997,2089
03/04/22,02/04/22,05:02:00,Walsenburg,CO,Light,Watched for 45min.,Again upon letting our dogs outside; the sky is very clear and no other stars were present.,Yes,https://nuforc.org/webreports/reports/166/S166627.html,37.6307,-104.7818,3034
03/04/22,02/02/22,19:20:00,Phoenix,AZ,Other,1 hour or more,Saw what looked like ball of flashing light which kept expanding and collapsing.,Yes,https://nuforc.org/webreports/reports/166/S166626.html,33.5722,-112.0892,4047095
03/04/22,02/02/22,19:08:00,Gisela,AZ,Changing,5 minutes,Triangular lights shifting to diamond shape,Yes,https://nuforc.org/webreports/reports/166/S166554.html,34.1015,-111.2895,519
03/04/22,02/02/22,05:45:00,Valrico,FL,Light,10-15 minutes,Awakened by a bright light outside window,Yes,https://nuforc.org/webreports/reports/166/S166556.html,27.9193,-82.2293,39632
03/04/22,02/01/22,22:05:00,Aumsville,OR,Light,3 minutes est.,1 light turned into 2 flew almost directly over our home.,Yes,https://nuforc.org/webreports/reports/166/S166547.html,44.8462,-122.87,4193
03/04/22,02/01/22,17:10:00,Jamestown,KY,Other,Roughly 45 seconds,Flat shaped object.,Yes,https://nuforc.org/webreports/reports/166/S166533.html,36.9893,-85.0662,2171
03/04/22,02/01/22,06:08:00,Cave Springs,AR,Cross,5-10 seconds,X or Plus Sign shape moving slow and silent upward angle,Yes,https://nuforc.org/webreports/reports/166/S166553.html,36.2701,-94.2227,5224
